"","Study_ID","Site","Sampling_Date","Latitude","Longitude","Area_watershed_km","Pair","Climate","Burn_Unburn","Time_Since_Fire","DOC_uM_C","NO3_uM_N","NO3_Interp","DOC_Interp"
"8040","Abbott et al. 2021","BS.33",2018-04-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.128168450704225,974.62960128129
"8041","Abbott et al. 2021","BS.33",2018-04-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.128347887323944,972.203550245161
"8042","Abbott et al. 2021","BS.33",2018-04-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.128527323943662,969.777499209032
"8043","Abbott et al. 2021","BS.33",2018-04-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.12870676056338,967.351448172903
"8044","Abbott et al. 2021","BS.33",2018-04-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.128886197183099,964.925397136774
"8045","Abbott et al. 2021","BS.33",2018-04-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.129065633802817,962.499346100645
"8046","Abbott et al. 2021","BS.33",2018-05-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.129245070422535,960.073295064516
"8047","Abbott et al. 2021","BS.33",2018-05-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.129424507042254,957.647244028387
"8048","Abbott et al. 2021","BS.33",2018-05-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.129603943661972,955.221192992258
"8049","Abbott et al. 2021","BS.33",2018-05-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.12978338028169,952.795141956129
"8050","Abbott et al. 2021","BS.33",2018-05-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.129962816901408,950.36909092
"8051","Abbott et al. 2021","BS.33",2018-05-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.130142253521127,947.943039883871
"8052","Abbott et al. 2021","BS.33",2018-05-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.130321690140845,945.516988847742
"8053","Abbott et al. 2021","BS.33",2018-05-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.130501126760563,943.090937811613
"8054","Abbott et al. 2021","BS.33",2018-05-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.130680563380282,940.664886775484
"8055","Abbott et al. 2021","BS.33",2018-05-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.13086,938.238835739355
"8056","Abbott et al. 2021","BS.33",2018-05-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.131039436619718,935.812784703226
"8057","Abbott et al. 2021","BS.33",2018-05-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.131218873239437,933.386733667097
"8058","Abbott et al. 2021","BS.33",2018-05-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.131398309859155,930.960682630968
"8059","Abbott et al. 2021","BS.33",2018-05-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.131577746478873,928.534631594839
"8060","Abbott et al. 2021","BS.33",2018-05-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.131757183098592,926.10858055871
"8061","Abbott et al. 2021","BS.33",2018-05-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.13193661971831,923.682529522581
"8062","Abbott et al. 2021","BS.33",2018-05-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.132116056338028,921.256478486452
"8063","Abbott et al. 2021","BS.33",2018-05-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.132295492957746,918.830427450323
"8064","Abbott et al. 2021","BS.33",2018-05-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.132474929577465,916.404376414194
"8065","Abbott et al. 2021","BS.33",2018-05-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.132654366197183,913.978325378064
"8066","Abbott et al. 2021","BS.33",2018-05-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.132833802816901,911.552274341935
"8067","Abbott et al. 2021","BS.33",2018-05-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.13301323943662,909.126223305806
"8068","Abbott et al. 2021","BS.33",2018-05-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.133192676056338,906.700172269677
"8069","Abbott et al. 2021","BS.33",2018-05-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.133372112676056,904.274121233548
"8070","Abbott et al. 2021","BS.33",2018-05-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.133551549295775,901.848070197419
"8071","Abbott et al. 2021","BS.33",2018-05-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.133730985915493,899.42201916129
"8072","Abbott et al. 2021","BS.33",2018-05-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.133910422535211,896.995968125161
"8073","Abbott et al. 2021","BS.33",2018-05-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.13408985915493,894.569917089032
"8074","Abbott et al. 2021","BS.33",2018-05-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.134269295774648,892.143866052903
"8075","Abbott et al. 2021","BS.33",2018-05-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.134448732394366,889.717815016774
"8076","Abbott et al. 2021","BS.33",2018-05-31,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.134628169014085,887.291763980645
"8077","Abbott et al. 2021","BS.33",2018-06-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.134807605633803,884.865712944516
"8078","Abbott et al. 2021","BS.33",2018-06-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.134987042253521,882.439661908387
"8079","Abbott et al. 2021","BS.33",2018-06-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.135166478873239,880.013610872258
"8080","Abbott et al. 2021","BS.33",2018-06-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",10,NA,NA,0.135345915492958,877.587559836129
"8081","Abbott et al. 2021","BS.33",2018-06-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,875.1615088,NA,0.135525352112676,875.1615088
"8082","Abbott et al. 2021","BS.33",2018-06-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.135704788732394,889.655432582222
"8083","Abbott et al. 2021","BS.33",2018-06-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.135884225352113,904.149356364444
"8084","Abbott et al. 2021","BS.33",2018-06-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136063661971831,918.643280146667
"8085","Abbott et al. 2021","BS.33",2018-06-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136243098591549,933.137203928889
"8086","Abbott et al. 2021","BS.33",2018-06-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136422535211268,947.631127711111
"8087","Abbott et al. 2021","BS.33",2018-06-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136601971830986,962.125051493333
"8088","Abbott et al. 2021","BS.33",2018-06-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136781408450704,976.618975275555
"8089","Abbott et al. 2021","BS.33",2018-06-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.136960845070423,991.112899057778
"8090","Abbott et al. 2021","BS.33",2018-06-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.137140281690141,1005.60682284
"8091","Abbott et al. 2021","BS.33",2018-06-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.137319718309859,1020.10074662222
"8092","Abbott et al. 2021","BS.33",2018-06-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.137499154929577,1034.59467040444
"8093","Abbott et al. 2021","BS.33",2018-06-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.137678591549296,1049.08859418667
"8094","Abbott et al. 2021","BS.33",2018-06-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.137858028169014,1063.58251796889
"8095","Abbott et al. 2021","BS.33",2018-06-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138037464788732,1078.07644175111
"8096","Abbott et al. 2021","BS.33",2018-06-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138216901408451,1092.57036553333
"8097","Abbott et al. 2021","BS.33",2018-06-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138396338028169,1107.06428931556
"8098","Abbott et al. 2021","BS.33",2018-06-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138575774647887,1121.55821309778
"8099","Abbott et al. 2021","BS.33",2018-06-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138755211267606,1136.05213688
"8100","Abbott et al. 2021","BS.33",2018-06-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.138934647887324,1150.54606066222
"8101","Abbott et al. 2021","BS.33",2018-06-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.139114084507042,1165.03998444444
"8102","Abbott et al. 2021","BS.33",2018-06-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.139293521126761,1179.53390822667
"8103","Abbott et al. 2021","BS.33",2018-06-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.139472957746479,1194.02783200889
"8104","Abbott et al. 2021","BS.33",2018-06-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.139652394366197,1208.52175579111
"8105","Abbott et al. 2021","BS.33",2018-06-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.139831830985916,1223.01567957333
"8106","Abbott et al. 2021","BS.33",2018-06-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.140011267605634,1237.50960335556
"8107","Abbott et al. 2021","BS.33",2018-07-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.140190704225352,1252.00352713778
"8108","Abbott et al. 2021","BS.33",2018-07-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.14037014084507,1266.49745092
"8109","Abbott et al. 2021","BS.33",2018-07-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.140549577464789,1280.99137470222
"8110","Abbott et al. 2021","BS.33",2018-07-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.140729014084507,1295.48529848444
"8111","Abbott et al. 2021","BS.33",2018-07-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.140908450704225,1309.97922226667
"8112","Abbott et al. 2021","BS.33",2018-07-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.141087887323944,1324.47314604889
"8113","Abbott et al. 2021","BS.33",2018-07-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.141267323943662,1338.96706983111
"8114","Abbott et al. 2021","BS.33",2018-07-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.14144676056338,1353.46099361333
"8115","Abbott et al. 2021","BS.33",2018-07-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.141626197183099,1367.95491739556
"8116","Abbott et al. 2021","BS.33",2018-07-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.141805633802817,1382.44884117778
"8117","Abbott et al. 2021","BS.33",2018-07-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.141985070422535,1396.94276496
"8118","Abbott et al. 2021","BS.33",2018-07-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.142164507042254,1411.43668874222
"8119","Abbott et al. 2021","BS.33",2018-07-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.142343943661972,1425.93061252444
"8120","Abbott et al. 2021","BS.33",2018-07-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.14252338028169,1440.42453630667
"8121","Abbott et al. 2021","BS.33",2018-07-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.142702816901408,1454.91846008889
"8122","Abbott et al. 2021","BS.33",2018-07-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.142882253521127,1469.41238387111
"8123","Abbott et al. 2021","BS.33",2018-07-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.143061690140845,1483.90630765333
"8124","Abbott et al. 2021","BS.33",2018-07-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.143241126760563,1498.40023143556
"8125","Abbott et al. 2021","BS.33",2018-07-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.143420563380282,1512.89415521778
"8126","Abbott et al. 2021","BS.33",2018-07-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,1527.388079,0.1436,0.1436,1527.388079
"8127","Abbott et al. 2021","BS.33",2018-07-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.154677777777778,1520.56700063889
"8128","Abbott et al. 2021","BS.33",2018-07-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.165755555555556,1513.74592227778
"8129","Abbott et al. 2021","BS.33",2018-07-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.176833333333333,1506.92484391667
"8130","Abbott et al. 2021","BS.33",2018-07-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.187911111111111,1500.10376555556
"8131","Abbott et al. 2021","BS.33",2018-07-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.198988888888889,1493.28268719444
"8132","Abbott et al. 2021","BS.33",2018-07-26,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.210066666666667,1486.46160883333
"8133","Abbott et al. 2021","BS.33",2018-07-27,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.221144444444444,1479.64053047222
"8134","Abbott et al. 2021","BS.33",2018-07-28,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.232222222222222,1472.81945211111
"8135","Abbott et al. 2021","BS.33",2018-07-29,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.2433,1465.99837375
"8136","Abbott et al. 2021","BS.33",2018-07-30,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.254377777777778,1459.17729538889
"8137","Abbott et al. 2021","BS.33",2018-07-31,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.265455555555556,1452.35621702778
"8138","Abbott et al. 2021","BS.33",2018-08-01,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.276533333333333,1445.53513866667
"8139","Abbott et al. 2021","BS.33",2018-08-02,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.287611111111111,1438.71406030556
"8140","Abbott et al. 2021","BS.33",2018-08-03,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.298688888888889,1431.89298194444
"8141","Abbott et al. 2021","BS.33",2018-08-04,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.309766666666667,1425.07190358333
"8142","Abbott et al. 2021","BS.33",2018-08-05,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.320844444444444,1418.25082522222
"8143","Abbott et al. 2021","BS.33",2018-08-06,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.331922222222222,1411.42974686111
"8144","Abbott et al. 2021","BS.33",2018-08-07,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.343,1404.6086685
"8145","Abbott et al. 2021","BS.33",2018-08-08,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.354077777777778,1397.78759013889
"8146","Abbott et al. 2021","BS.33",2018-08-09,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.365155555555556,1390.96651177778
"8147","Abbott et al. 2021","BS.33",2018-08-10,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.376233333333333,1384.14543341667
"8148","Abbott et al. 2021","BS.33",2018-08-11,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.387311111111111,1377.32435505556
"8149","Abbott et al. 2021","BS.33",2018-08-12,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.398388888888889,1370.50327669444
"8150","Abbott et al. 2021","BS.33",2018-08-13,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.409466666666667,1363.68219833333
"8151","Abbott et al. 2021","BS.33",2018-08-14,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.420544444444444,1356.86111997222
"8152","Abbott et al. 2021","BS.33",2018-08-15,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.431622222222222,1350.04004161111
"8153","Abbott et al. 2021","BS.33",2018-08-16,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.4427,1343.21896325
"8154","Abbott et al. 2021","BS.33",2018-08-17,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.453777777777778,1336.39788488889
"8155","Abbott et al. 2021","BS.33",2018-08-18,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.464855555555556,1329.57680652778
"8156","Abbott et al. 2021","BS.33",2018-08-19,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.475933333333333,1322.75572816667
"8157","Abbott et al. 2021","BS.33",2018-08-20,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.487011111111111,1315.93464980556
"8158","Abbott et al. 2021","BS.33",2018-08-21,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.498088888888889,1309.11357144444
"8159","Abbott et al. 2021","BS.33",2018-08-22,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.509166666666667,1302.29249308333
"8160","Abbott et al. 2021","BS.33",2018-08-23,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.520244444444445,1295.47141472222
"8161","Abbott et al. 2021","BS.33",2018-08-24,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,NA,NA,0.531322222222222,1288.65033636111
"8162","Abbott et al. 2021","BS.33",2018-08-25,69.38362981,-151.096,3.477307247,"Control","Dwc","Unburn",11,1281.829258,0.5424,0.5424,1281.829258
"8163","Abbott et al. 2021","BS.34",2017-06-09,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,571.9899756,0.2051,0.2051,571.9899756
"8164","Abbott et al. 2021","BS.34",2017-06-10,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.202462745098039,578.0687556
"8165","Abbott et al. 2021","BS.34",2017-06-11,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.199825490196078,584.1475356
"8166","Abbott et al. 2021","BS.34",2017-06-12,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.197188235294118,590.2263156
"8167","Abbott et al. 2021","BS.34",2017-06-13,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.194550980392157,596.3050956
"8168","Abbott et al. 2021","BS.34",2017-06-14,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.191913725490196,602.3838756
"8169","Abbott et al. 2021","BS.34",2017-06-15,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.189276470588235,608.4626556
"8170","Abbott et al. 2021","BS.34",2017-06-16,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.186639215686275,614.5414356
"8171","Abbott et al. 2021","BS.34",2017-06-17,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.184001960784314,620.6202156
"8172","Abbott et al. 2021","BS.34",2017-06-18,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.181364705882353,626.6989956
"8173","Abbott et al. 2021","BS.34",2017-06-19,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.178727450980392,632.7777756
"8174","Abbott et al. 2021","BS.34",2017-06-20,69.41620532,-151.065,12.68221343,"Site_10","Dwc","Burn",10,NA,NA,0.176090196078431,638.8565556
