Study_ID,Comparison_ID,Sampling_Date,response_var,Pair_Burn,Site_Burn,concentration_Burn,Area_watershed_km_Burn,Pair_Unburn,Site_Unburn,concentration_Unburn,Area_watershed_km_Unburn,pair_key,lnRR,conc_norm_Burn,conc_norm_Unburn,lnRR_area
Burd et al 2018,Burd_et_al_2018_C1,2016-04-29,DOC,Site_1,Notawohka Creek,17.8042328,321,Control_1,Scotty Creek,13.17460317,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3011452527317312,0.055464899688473526,0.0983179341044776,-0.5724560704473732
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-23,DOC,Site_1,Coal,1.330434783,96.4,Control_1,Pinchot,0.6652173913333334,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.69314718081049,0.013801190695020747,0.0140637926286117,-0.018848725308122725
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-23,NO3,Site_1,Coal,0.07675884175068214,96.4,Control_1,Pinchot,0.04905108570927167,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4478062612833531,7.962535451315574e-4,0.0010370208395194857,-0.2641896448352596
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-24,DOC,Site_1,Coal,1.3206521741666668,96.4,Control_1,Pinchot,0.6847826086666666,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6567795366234426,0.013699711350276625,0.014477433587033121,-0.05521636949517025
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-24,NO3,Site_1,Coal,0.07656598035911429,96.4,Control_1,Pinchot,0.046238523428875,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5043395663698543,7.942529082895672e-4,9.775586348599367e-4,-0.20765633974875844
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-25,DOC,Site_1,Coal,1.310869565333333,96.4,Control_1,Pinchot,0.704347826,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6211736811467593,0.0135982320055325,0.014891074545454547,-0.09082222497185355
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-25,NO3,Site_1,Coal,0.07637311896754642,96.4,Control_1,Pinchot,0.04342596114847834,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5645733428748337,7.922522714475769e-4,9.180964302003878e-4,-0.14742256324377898
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-26,DOC,Site_1,Coal,1.3010869565,96.4,Control_1,Pinchot,0.7239130433333334,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5862840352010757,0.013496752660788381,0.01530471550387597,-0.125711870917537
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-26,NO3,Site_1,Coal,0.07618025757597857,96.4,Control_1,Pinchot,0.04061339886808167,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6290043086504375,7.902516346055868e-4,8.586342255408388e-4,-0.0829915974681752
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-27,DOC,Site_1,Coal,1.2913043476666668,96.4,Control_1,Pinchot,0.7434782606666667,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5520685824494876,0.013395273316044261,0.015718356462297394,-0.15992732366912518
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-27,NO3,Site_1,Coal,0.07598739618441071,96.4,Control_1,Pinchot,0.037800836587685,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.698236252524632,7.882509977635965e-4,7.991720208812898e-4,-0.013759653593981042
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-28,DOC,Site_1,Coal,1.281521738833333,96.4,Control_1,Pinchot,0.763043478,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.518488496621605,0.013293793971300136,0.01613199742071882,-0.19350740949700784
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-28,NO3,Site_1,Coal,0.07579453479284286,96.4,Control_1,Pinchot,0.0324007170590225,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8498456356859981,7.862503609216064e-4,6.850045889856765e-4,0.1378497295673854
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-29,DOC,Site_1,Coal,1.27173913,96.4,Control_1,Pinchot,0.76956521725,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5023149339398175,0.013192314626556016,0.016269877743128967,-0.20968097217879533
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-29,NO3,Site_1,Coal,0.075601673401275,96.4,Control_1,Pinchot,0.02700059753035999,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,1.0296194213644918,7.84249724079616e-4,5.708371570900632e-4,0.317623515245879
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-30,DOC,Site_1,Coal,1.2860869562,96.4,Control_1,Pinchot,0.7760869565,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5050949488348477,0.01334115099792531,0.016407758065539114,-0.206900957283765
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-30,NO3,Site_1,Coal,0.07374538230976749,96.4,Control_1,Pinchot,0.02767561248556187,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.9800667707946658,7.649935924249739e-4,5.851080863755152e-4,0.268070864676053
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-31,DOC,Site_1,Coal,1.3004347824,96.4,Control_1,Pinchot,0.78260869575,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5078211144602105,0.013489987369294605,0.01654563838794926,-0.20417479165840222
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-31,NO3,Site_1,Coal,0.07188909121826,96.4,Control_1,Pinchot,0.02835062744076374,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.9304753697560066,7.457374607703318e-4,5.993790156609671e-4,0.21847946363739373
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-01,DOC,Site_1,Coal,1.3147826086,96.4,Control_1,Pinchot,0.789130435,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5104949902522391,0.0136388237406639,0.016683518710359408,-0.20150091586637361
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-01,NO3,Site_1,Coal,0.07003280012675249,96.4,Control_1,Pinchot,0.02902564239596562,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.880784045698211,7.264813291156897e-4,6.13649944946419e-4,0.16878813957959832
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-02,DOC,Site_1,Coal,1.3291304348,96.4,Control_1,Pinchot,0.7565217394,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5635489293390226,0.013787660112033194,0.015994117112050742,-0.14844697677959023
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-02,NO3,Site_1,Coal,0.068176509035245,96.4,Control_1,Pinchot,0.02970065735116749,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8309308846174179,7.072251974610476e-4,6.279208742318708e-4,0.11893497849880526
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-03,DOC,Site_1,Coal,1.343478261,96.4,Control_1,Pinchot,0.7239130438,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6183459671298899,0.01393649648340249,0.015304715513742073,-0.09364993898872287
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-03,NO3,Site_1,Coal,0.06632021794373749,96.4,Control_1,Pinchot,0.03037567230636937,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.78085276210738,6.879690658064054e-4,6.421918035173228e-4,0.06885685598876722
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-04,DOC,Site_1,Coal,1.2635869565,96.4,Control_1,Pinchot,0.6913043482000001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6031295735633042,0.013107748511410788,0.014615313915433406,-0.10886633255530835
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-04,NO3,Site_1,Coal,0.06446392685223,96.4,Control_1,Pinchot,0.03105068726157124,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.7304848515784761,6.687129341517634e-4,6.564627328027746e-4,0.018488945459863352
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-05,DOC,Site_1,Coal,1.183695652,96.4,Control_1,Pinchot,0.6586956526000001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5861351360698573,0.012279000539419086,0.013925912317124738,-0.12586077004875534
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-05,NO3,Site_1,Coal,0.0626076357607225,96.4,Control_1,Pinchot,0.03172570221677312,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6797600998278673,6.494568024971212e-4,6.707336620882268e-4,-0.03223580629074552
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-06,DOC,Site_1,Coal,1.1038043475,96.4,Control_1,Pinchot,0.626086957,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5670287192652381,0.011450252567427384,0.013236510718816069,-0.14496718685337465
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-06,NO3,Site_1,Coal,0.06075134466921499,96.4,Control_1,Pinchot,0.032400717171975,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6286086589575591,6.30200670842479e-4,6.850045913736787e-4,-0.08338724716105367
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-07,DOC,Site_1,Coal,1.023913043,96.4,Control_1,Pinchot,0.6665217396,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4293141264071117,0.010621504595435685,0.014091368701902751,-0.282681779711501
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-07,NO3,Site_1,Coal,0.06092009841507499,96.4,Control_1,Pinchot,0.03133997940539929,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6646685637132203,6.319512283721471e-4,6.625788457801118e-4,-0.04732734240539244
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-08,DOC,Site_1,Coal,1.0421739126,96.4,Control_1,Pinchot,0.7069565222,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.38809494324919,0.010810932703319502,0.014946226684989431,-0.32390096286942277
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-08,NO3,Site_1,Coal,0.061088852160935,96.4,Control_1,Pinchot,0.03027924163882357,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.701867013870606,6.337017859018153e-4,6.401531001865448e-4,-0.010128892248006801
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-09,DOC,Site_1,Coal,1.0604347822,96.4,Control_1,Pinchot,0.7473913048,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3498453918426641,0.011000360811203319,0.015801084668076112,-0.3621505142759486
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-09,NO3,Site_1,Coal,0.061257605906795,96.4,Control_1,Pinchot,0.02921850387224785,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.740285816955622,6.354523434314833e-4,6.177273545929778e-4,0.02828991083700922
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-10,DOC,Site_1,Coal,1.0786956518000002,96.4,Control_1,Pinchot,0.7878260874,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3142304961793281,0.011189788919087137,0.016655942651162794,-0.39776540993928483
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-10,NO3,Site_1,Coal,0.061426359652655,96.4,Control_1,Pinchot,0.02815776610567214,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.780015853820265,6.372029009611514e-4,5.95301608999411e-4,0.06801994770165212
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-11,DOC,Site_1,Coal,1.0969565214,96.4,Control_1,Pinchot,0.82826087,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.28096666024616623,0.011379217026970955,0.017510800634249472,-0.4310292458724463
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-11,NO3,Site_1,Coal,0.06086384720410583,96.4,Control_1,Pinchot,0.02709702833909642,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8092152899828177,6.3136770958616e-4,5.72875863405844e-4,0.09721938386420492
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-12,DOC,Site_1,Coal,1.115217391,96.4,Control_1,Pinchot,0.786956522,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3486316327406024,0.011568645134854772,0.016637558604651163,-0.3633642733780104
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-12,NO3,Site_1,Coal,0.06030133475555666,96.4,Control_1,Pinchot,0.02603629057252071,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8398628826766894,6.255325182111686e-4,5.504501178122773e-4,0.12786697655807647
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-13,DOC,Site_1,Coal,1.0917391302,96.4,Control_1,Pinchot,0.7456521740000001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3812679992258728,0.011325094711618256,0.015764316575052856,-0.33072790689274
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-13,NO3,Site_1,Coal,0.0597388223070075,96.4,Control_1,Pinchot,0.024975552805945,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8720846402894945,6.196973268361774e-4,5.280243722187104e-4,0.16008873417088185
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-14,DOC,Site_1,Coal,1.0682608694,96.4,Control_1,Pinchot,0.704347826,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.416514944263546,0.011081544288381743,0.014891074545454547,-0.29548096185506684
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-14,NO3,Site_1,Coal,0.05917630985845833,96.4,Control_1,Pinchot,0.024782691382105,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8703758091254451,6.13862135461186e-4,5.239469636808668e-4,0.15837990300683233
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-15,DOC,Site_1,Coal,1.0447826086,96.4,Control_1,Pinchot,0.6959627328571428,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.40626799855444856,0.010837993865145229,0.014713799848988221,-0.30572790756416407
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-15,NO3,Site_1,Coal,0.05861379740990916,96.4,Control_1,Pinchot,0.024589829958265,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8686371784223144,6.080269440861945e-4,5.198695551430233e-4,0.15664127230370156
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-16,DOC,Site_1,Coal,1.0213043478,96.4,Control_1,Pinchot,0.6875776397142858,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.39566110804020116,0.010594443441908711,0.014536525152521898,-0.3163347980784117
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-16,NO3,Site_1,Coal,0.05805128496135999,96.4,Control_1,Pinchot,0.024396968534425,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8668679591345991,6.021917527112032e-4,5.157921466051798e-4,0.15487205301598622
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-17,DOC,Site_1,Coal,0.997826087,96.4,Control_1,Pinchot,0.6791925465714286,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3846743385009535,0.010350893018672199,0.014359250456055574,-0.3273215676176593
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-17,NO3,Site_1,Coal,0.05525479447704071,96.4,Control_1,Pinchot,0.024204107110585,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8254327804218154,5.73182515321999e-4,5.117147380673361e-4,0.11343687430320284
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-18,DOC,Site_1,Coal,1.03043478275,96.4,Control_1,Pinchot,0.6708074534285714,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4292539701907914,0.010689157497406638,0.014181975759589249,-0.2827419359278214
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-18,NO3,Site_1,Coal,0.05245830399272142,96.4,Control_1,Pinchot,0.024011245686745,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.7814963534993338,5.441732779327947e-4,5.076373295294927e-4,0.06950044738072096
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-19,DOC,Site_1,Coal,1.0630434785,96.4,Control_1,Pinchot,0.6624223602857142,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.472987920227525,0.011027421976141078,0.014004701063122923,-0.23900798589108782
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-19,NO3,Site_1,Coal,0.04966181350840214,96.4,Control_1,Pinchot,0.023818384262905,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.7347785673928175,0.00051516404054359065,5.035599209916492e-4,0.022782661274204752
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-20,DOC,Site_1,Coal,1.09565217425,96.4,Control_1,Pinchot,0.6540372671428571,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5159407246453341,0.011365686454875519,0.0138274263666566,-0.19605518147327866
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-20,NO3,Site_1,Coal,0.04686532302408285,96.4,Control_1,Pinchot,0.023625522839065,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6849504169365621,4.8615480315438635e-4,4.994825124538055e-4,-0.027045489182050568
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-21,DOC,Site_1,Coal,1.12826087,96.4,Control_1,Pinchot,0.645652174,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5581717446138655,0.011703950933609958,0.013650151670190276,-0.15382416150474745
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-21,NO3,Site_1,Coal,0.04406883253976357,96.4,Control_1,Pinchot,0.02700059753036,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4898937909471287,4.571455657651822e-4,5.708371570900634e-4,-0.22210211517148412
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-22,DOC,Site_1,Coal,1.0881987581428572,96.4,Control_1,Pinchot,0.6358695652499999,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5372856366259492,0.011288368860403082,0.013443331189217759,-0.17471026949266363
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-22,NO3,Site_1,Coal,0.04127234205544428,96.4,Control_1,Pinchot,0.030375672221655,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3065505595711168,4.2813632837597796e-4,6.421918017263214e-4,-0.40544534654749587
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-23,DOC,Site_1,Coal,1.0481366462857142,96.4,Control_1,Pinchot,0.6260869565,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5152799744582413,0.010872786787196205,0.013236510708245244,-0.19671593166037146
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-23,NO3,Site_1,Coal,0.038475851571125,96.4,Control_1,Pinchot,0.02908189359752208,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.2799150452037298,3.991270909867738e-4,6.148391881082893e-4,-0.4320808609148832
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-24,DOC,Site_1,Coal,1.0080745344285715,96.4,Control_1,Pinchot,0.61630434775,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4920564762398149,0.01045720471398933,0.013029690227272728,-0.21993942987879805
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-24,NO3,Site_1,Coal,0.04083840387197438,96.4,Control_1,Pinchot,0.02778811497338916,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.3850144997224518,4.236348949374935e-4,5.874865744902571e-4,-0.326981406396161
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-25,DOC,Site_1,Coal,0.9680124225714286,96.4,Control_1,Pinchot,0.606521739,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4675043493238705,0.010041622640782453,0.012822869746300211,-0.2444915567947424
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-25,NO3,Site_1,Coal,0.04320095617282375,96.4,Control_1,Pinchot,0.02649433634925625,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.4889316411546421,4.481426988882131e-4,5.601339608722252e-4,-0.22306426496397078
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-26,DOC,Site_1,Coal,0.9279503107142856,96.4,Control_1,Pinchot,0.59673913025,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.441498136724799,0.009626040567575576,0.012616049265327696,-0.2704977693938137
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-26,NO3,Site_1,Coal,0.04556350847367312,96.4,Control_1,Pinchot,0.02520055772512333,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5922410171550265,4.7265050283893273e-4,5.32781347254193e-4,-0.11975488896358608
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-27,DOC,Site_1,Coal,0.8878881988571429,96.4,Control_1,Pinchot,0.5869565215,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.41389508478795833,0.009210458494368702,0.012409228784355181,-0.29810082133065446
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-27,NO3,Site_1,Coal,0.0479260607745225,96.4,Control_1,Pinchot,0.02390677910099041,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6954973596295277,4.971583067896524e-4,5.054287336361609e-4,-0.016498546489084998
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-28,DOC,Site_1,Coal,0.847826087,96.4,Control_1,Pinchot,0.5771739127500001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.38453189900145507,0.008794876421161824,0.012202408303382666,-0.3274640071171577
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-28,NO3,Site_1,Coal,0.05028861307537188,96.4,Control_1,Pinchot,0.0226130004768575,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.799253688037915,5.216661107403721e-4,4.78076120018129e-4,0.08725778191930211
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-29,DOC,Site_1,Coal,0.9108695653333332,96.4,Control_1,Pinchot,0.567391304,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.47335051333975814,0.009448854412171505,0.011995587822410149,-0.23864539277885463
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-29,NO3,Site_1,Coal,0.05265116537622125,96.4,Control_1,Pinchot,0.022125489693135,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.8669580490640734,5.461739146910918e-4,4.6776933812124735e-4,0.15496214294546062
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-30,DOC,Site_1,Coal,0.9739130436666664,96.4,Control_1,Pinchot,0.5684782605,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5383589497535552,0.010102832403181187,0.012018567875264273,-0.17363695636505758
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-06-30,NO3,Site_1,Coal,0.05501371767707062,96.4,Control_1,Pinchot,0.0216379789094125,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.9331325128811953,5.706817186418114e-4,4.574625562243658e-4,0.2211366067625825
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-01,DOC,Site_1,Coal,1.036956522,96.4,Control_1,Pinchot,0.5695652170000001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.5991719880658396,0.010756810394190871,0.012041547928118396,-0.11282391805277335
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-01,NO3,Site_1,Coal,0.05737626997792,96.4,Control_1,Pinchot,0.02115046812569,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.9979687639774503,5.951895225925311e-4,0.00044715577432748416,0.28597285785883747
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-02,DOC,Site_1,Coal,1.1000000003333332,96.4,Control_1,Pinchot,0.5706521735000001,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.6562855882826267,0.011410788385200552,0.012064527980972519,-0.05571031783598602
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-02,NO3,Site_1,Coal,0.05712313935913,96.4,Control_1,Pinchot,0.0206629573419675,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,1.01686668047541,5.92563686298029e-4,4.3684899243060253e-4,0.3048707743567974
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-03,DOC,Site_1,Coal,1.1630434786666666,96.4,Control_1,Pinchot,0.57173913,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,0.7101127158276078,0.012064766376210234,0.01208750803382664,-0.0018831902910048512
Mast & Clow; 2008,Mast_Clow_2008_C1,2004-07-03,NO3,Site_1,Coal,0.05687000874034,96.4,Control_1,Pinchot,0.020175446558245,47.3,Mast & Clow; 2008 | Mast_Clow_2008_C1 | Site_1 | Control_1,1.0363017668597911,5.899378500035269e-4,4.265422105337209e-4,0.32430586074117834
