File_Name,File_Description,Standard,Missing_Value_Codes,File_Path
mt4839411359020030819_20010707_20040715_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_20040715_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20010707_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20040715_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20040715_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_20040715_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
mt4839411359020030819_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_post_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_post_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_post_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_pre_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_pre_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_pre_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
rampage_complex_double_mountain_2_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/rampage_complex_double_mountain_2/mtbs/2003/mt4839411359020030819
MT4878711426219880906_19880819_19890729_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_19890729_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19880819_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19890729_l4_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19890729_l4_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_19890729_l4_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
mt4878711426219880906_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_post_l4_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_post_l4_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_post_l4_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_pre_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_pre_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_pre_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
red_bench_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/red_bench/mtbs/1988/mt4878711426219880906
CA3851412213120150722_20150711_20150812_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_20150812_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_l8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_l8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150711_l8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150812_l8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150812_l8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_20150812_l8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
ca3851412213120150722_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
wragg_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/wragg/mtbs/2015/ca3851412213120150722
