Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,13.155,mg_C_L,,,0.051651327,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,13.748,mg_C_L,,,0.056580038,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,12.905,mg_C_L,,,0.093861209,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,12.444,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,12.563,mg_C_L,,,0.034793705,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,12.916,mg_C_L,,,0.004633185,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,31.651,mg_C_L,,,0.003458081,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,14.329,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,14.162,mg_C_L,,,0.003516907,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.006500185,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,11.223,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,10.241,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.005278861,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,9.511,mg_C_L,,,0.004103758,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,4.606,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,11.035,mg_C_L,,,0.058608107,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.047893517,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,4.843,mg_C_L,,,0.014749719,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,9.711,mg_C_L,,,0.034961777,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,39.091,mg_C_L,,,0.077353737,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.006023981,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.076895741,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,4.673,mg_C_L,,,0.064119468,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.085170486,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.034299293,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.102169568,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.054571578,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.082909918,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.055666847,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,3.617,mg_C_L,,,0.067067731,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,37.693,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.241072673,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.008997454,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,31.581,mg_C_L,,,0.074913892,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.033951945,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.086226538,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,24.423,mg_C_L,,,0.003466485,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,33.855,mg_C_L,,,0.002621923,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,3.535,mg_C_L,,,0.082185807,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,,mg_C_L,,,0.019590192,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-10,Burn,0,Individual,39.155,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-12,Burn,0,Individual,,mg_C_L,,,0.338015202,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-16,Burn,0,Individual,,mg_C_L,,,0.384572546,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-16,Burn,0,Individual,,mg_C_L,,,0.402231311,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-19,Burn,0,Individual,3.567,mg_C_L,,,0.477093381,mg_N_L,,,Supplemental,
