agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,11454000,2017-12-17,74.1,A
USGS,11454000,2017-12-18,74.2,A
USGS,11454000,2017-12-19,73.9,A
USGS,11454000,2017-12-20,67.7,A
USGS,11454000,2017-12-21,63.4,A
USGS,11454000,2017-12-22,63.6,A
USGS,11454000,2017-12-23,63.8,A
USGS,11454000,2017-12-24,64,A
USGS,11454000,2017-12-25,64.1,A
USGS,11454000,2017-12-26,64.3,A
USGS,11454000,2017-12-27,60.3,A
USGS,11454000,2017-12-28,57.6,A
USGS,11454000,2017-12-29,54,A
USGS,11454000,2017-12-30,48.3,A
USGS,11454000,2017-12-31,46.2,A
