Study_ID,Site,Sampling_Date,latitude,longitude,Area_watershed_km,Pair,Climate,Burn_Unburn,Time_Since_Fire,DOC_mg_C_L,NO3_mg_N_L,NO3_Interp,DOC_Interp
Abbott et al. 2021,BS.32,2017-11-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.568170290322581e-4,11.292917028758886
Abbott et al. 2021,BS.32,2017-11-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5688028645161293e-4,11.285309851488018
Abbott et al. 2021,BS.32,2017-11-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5694354387096777e-4,11.277702674217151
Abbott et al. 2021,BS.32,2017-11-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.570068012903226e-4,11.270095496946283
Abbott et al. 2021,BS.32,2017-11-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5707005870967744e-4,11.262488319675414
Abbott et al. 2021,BS.32,2017-11-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.571333161290323e-4,11.254881142404548
Abbott et al. 2021,BS.32,2017-11-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.571965735483871e-4,11.24727396513368
Abbott et al. 2021,BS.32,2017-11-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5725983096774195e-4,11.239666787862811
Abbott et al. 2021,BS.32,2017-11-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.573230883870968e-4,11.232059610591945
Abbott et al. 2021,BS.32,2017-11-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.573863458064516e-4,11.224452433321076
Abbott et al. 2021,BS.32,2017-11-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5744960322580646e-4,11.216845256050208
Abbott et al. 2021,BS.32,2017-11-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.575128606451613e-4,11.209238078779341
Abbott et al. 2021,BS.32,2017-11-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5757611806451614e-4,11.201630901508473
Abbott et al. 2021,BS.32,2017-11-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.57639375483871e-4,11.194023724237605
Abbott et al. 2021,BS.32,2017-11-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.577026329032258e-4,11.186416546966738
Abbott et al. 2021,BS.32,2017-11-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5776589032258065e-4,11.17880936969587
Abbott et al. 2021,BS.32,2017-11-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.578291477419355e-4,11.171202192425001
Abbott et al. 2021,BS.32,2017-11-29,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.578924051612904e-4,11.163595015154135
Abbott et al. 2021,BS.32,2017-11-30,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.579556625806452e-4,11.155987837883266
Abbott et al. 2021,BS.32,2017-12-01,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5801892000000005e-4,11.148380660612398
Abbott et al. 2021,BS.32,2017-12-02,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.580821774193549e-4,11.140773483341532
Abbott et al. 2021,BS.32,2017-12-03,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.581454348387097e-4,11.133166306070663
Abbott et al. 2021,BS.32,2017-12-04,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5820869225806456e-4,11.125559128799795
Abbott et al. 2021,BS.32,2017-12-05,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.582719496774194e-4,11.117951951528928
Abbott et al. 2021,BS.32,2017-12-06,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5833520709677424e-4,11.11034477425806
Abbott et al. 2021,BS.32,2017-12-07,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.583984645161291e-4,11.102737596987192
Abbott et al. 2021,BS.32,2017-12-08,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.584617219354839e-4,11.095130419716325
Abbott et al. 2021,BS.32,2017-12-09,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5852497935483875e-4,11.087523242445457
Abbott et al. 2021,BS.32,2017-12-10,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.585882367741936e-4,11.07991606517459
Abbott et al. 2021,BS.32,2017-12-11,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.586514941935484e-4,11.072308887903722
Abbott et al. 2021,BS.32,2017-12-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5871475161290326e-4,11.064701710632853
Abbott et al. 2021,BS.32,2017-12-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.587780090322581e-4,11.057094533361987
Abbott et al. 2021,BS.32,2017-12-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5884126645161293e-4,11.049487356091118
Abbott et al. 2021,BS.32,2017-12-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5890452387096777e-4,11.04188017882025
Abbott et al. 2021,BS.32,2017-12-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.589677812903226e-4,11.034273001549384
Abbott et al. 2021,BS.32,2017-12-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5903103870967744e-4,11.026665824278515
Abbott et al. 2021,BS.32,2017-12-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.590942961290323e-4,11.019058647007647
Abbott et al. 2021,BS.32,2017-12-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.591575535483871e-4,11.01145146973678
Abbott et al. 2021,BS.32,2017-12-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5922081096774195e-4,11.003844292465912
Abbott et al. 2021,BS.32,2017-12-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.592840683870968e-4,10.996237115195044
Abbott et al. 2021,BS.32,2017-12-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5934732580645163e-4,10.988629937924177
Abbott et al. 2021,BS.32,2017-12-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5941058322580647e-4,10.981022760653309
Abbott et al. 2021,BS.32,2017-12-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.594738406451613e-4,10.97341558338244
Abbott et al. 2021,BS.32,2017-12-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5953709806451614e-4,10.965808406111574
Abbott et al. 2021,BS.32,2017-12-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.59600355483871e-4,10.958201228840705
Abbott et al. 2021,BS.32,2017-12-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.596636129032258e-4,10.950594051569837
Abbott et al. 2021,BS.32,2017-12-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5972687032258065e-4,10.94298687429897
Abbott et al. 2021,BS.32,2017-12-29,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.597901277419355e-4,10.935379697028102
Abbott et al. 2021,BS.32,2017-12-30,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.598533851612903e-4,10.927772519757234
Abbott et al. 2021,BS.32,2017-12-31,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5991664258064516e-4,10.920165342486367
Abbott et al. 2021,BS.32,2018-01-01,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.5997990000000005e-4,10.912558165215499
Abbott et al. 2021,BS.32,2018-01-02,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.600431574193549e-4,10.90495098794463
Abbott et al. 2021,BS.32,2018-01-03,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6010641483870973e-4,10.897343810673764
Abbott et al. 2021,BS.32,2018-01-04,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6016967225806456e-4,10.889736633402896
Abbott et al. 2021,BS.32,2018-01-05,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.602329296774194e-4,10.882129456132027
Abbott et al. 2021,BS.32,2018-01-06,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6029618709677424e-4,10.87452227886116
Abbott et al. 2021,BS.32,2018-01-07,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.603594445161291e-4,10.866915101590292
Abbott et al. 2021,BS.32,2018-01-08,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.604227019354839e-4,10.859307924319424
Abbott et al. 2021,BS.32,2018-01-09,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6048595935483875e-4,10.851700747048557
Abbott et al. 2021,BS.32,2018-01-10,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.605492167741936e-4,10.844093569777689
Abbott et al. 2021,BS.32,2018-01-11,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.606124741935484e-4,10.83648639250682
Abbott et al. 2021,BS.32,2018-01-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6067573161290326e-4,10.828879215235954
Abbott et al. 2021,BS.32,2018-01-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.607389890322581e-4,10.821272037965086
Abbott et al. 2021,BS.32,2018-01-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6080224645161293e-4,10.813664860694217
Abbott et al. 2021,BS.32,2018-01-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6086550387096777e-4,10.80605768342335
Abbott et al. 2021,BS.32,2018-01-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.609287612903226e-4,10.798450506152482
Abbott et al. 2021,BS.32,2018-01-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6099201870967745e-4,10.790843328881614
Abbott et al. 2021,BS.32,2018-01-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.610552761290323e-4,10.783236151610748
Abbott et al. 2021,BS.32,2018-01-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.611185335483871e-4,10.77562897433988
Abbott et al. 2021,BS.32,2018-01-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6118179096774196e-4,10.76802179706901
Abbott et al. 2021,BS.32,2018-01-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.612450483870968e-4,10.760414619798144
Abbott et al. 2021,BS.32,2018-01-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6130830580645163e-4,10.752807442527276
Abbott et al. 2021,BS.32,2018-01-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6137156322580647e-4,10.74520026525641
Abbott et al. 2021,BS.32,2018-01-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.614348206451613e-4,10.737593087985541
Abbott et al. 2021,BS.32,2018-01-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6149807806451614e-4,10.729985910714673
Abbott et al. 2021,BS.32,2018-01-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.61561335483871e-4,10.722378733443804
Abbott et al. 2021,BS.32,2018-01-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.616245929032258e-4,10.714771556172938
Abbott et al. 2021,BS.32,2018-01-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6168785032258065e-4,10.70716437890207
Abbott et al. 2021,BS.32,2018-01-29,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.617511077419355e-4,10.699557201631203
Abbott et al. 2021,BS.32,2018-01-30,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6181436516129033e-4,10.691950024360334
Abbott et al. 2021,BS.32,2018-01-31,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6187762258064516e-4,10.684342847089466
Abbott et al. 2021,BS.32,2018-02-01,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6194088e-4,10.6767356698186
Abbott et al. 2021,BS.32,2018-02-02,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6200413741935484e-4,10.669128492547731
Abbott et al. 2021,BS.32,2018-02-03,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.620673948387097e-4,10.661521315276863
Abbott et al. 2021,BS.32,2018-02-04,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.621306522580645e-4,10.653914138005996
Abbott et al. 2021,BS.32,2018-02-05,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.621939096774194e-4,10.646306960735128
Abbott et al. 2021,BS.32,2018-02-06,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6225716709677424e-4,10.63869978346426
Abbott et al. 2021,BS.32,2018-02-07,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.623204245161291e-4,10.631092606193393
Abbott et al. 2021,BS.32,2018-02-08,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.623836819354839e-4,10.623485428922525
Abbott et al. 2021,BS.32,2018-02-09,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6244693935483875e-4,10.615878251651656
Abbott et al. 2021,BS.32,2018-02-10,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.625101967741936e-4,10.60827107438079
Abbott et al. 2021,BS.32,2018-02-11,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.625734541935484e-4,10.600663897109921
Abbott et al. 2021,BS.32,2018-02-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6263671161290326e-4,10.593056719839053
Abbott et al. 2021,BS.32,2018-02-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.626999690322581e-4,10.585449542568186
Abbott et al. 2021,BS.32,2018-02-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6276322645161294e-4,10.577842365297318
Abbott et al. 2021,BS.32,2018-02-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.628264838709678e-4,10.57023518802645
Abbott et al. 2021,BS.32,2018-02-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.628897412903226e-4,10.562628010755583
Abbott et al. 2021,BS.32,2018-02-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6295299870967745e-4,10.555020833484715
Abbott et al. 2021,BS.32,2018-02-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.630162561290323e-4,10.547413656213848
Abbott et al. 2021,BS.32,2018-02-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.630795135483871e-4,10.53980647894298
Abbott et al. 2021,BS.32,2018-02-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6314277096774196e-4,10.532199301672112
Abbott et al. 2021,BS.32,2018-02-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.632060283870968e-4,10.524592124401243
Abbott et al. 2021,BS.32,2018-02-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6326928580645163e-4,10.516984947130377
Abbott et al. 2021,BS.32,2018-02-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6333254322580647e-4,10.509377769859508
Abbott et al. 2021,BS.32,2018-02-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.633958006451613e-4,10.501770592588642
Abbott et al. 2021,BS.32,2018-02-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6345905806451614e-4,10.494163415317773
Abbott et al. 2021,BS.32,2018-02-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.63522315483871e-4,10.486556238046905
Abbott et al. 2021,BS.32,2018-02-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.635855729032258e-4,10.478949060776038
Abbott et al. 2021,BS.32,2018-02-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6364883032258066e-4,10.47134188350517
Abbott et al. 2021,BS.32,2018-03-01,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.637120877419355e-4,10.463734706234302
Abbott et al. 2021,BS.32,2018-03-02,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6377534516129033e-4,10.456127528963435
Abbott et al. 2021,BS.32,2018-03-03,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6383860258064517e-4,10.448520351692567
Abbott et al. 2021,BS.32,2018-03-04,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6390186e-4,10.440913174421699
Abbott et al. 2021,BS.32,2018-03-05,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6396511741935484e-4,10.433305997150832
Abbott et al. 2021,BS.32,2018-03-06,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.640283748387097e-4,10.425698819879964
Abbott et al. 2021,BS.32,2018-03-07,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.640916322580645e-4,10.418091642609095
Abbott et al. 2021,BS.32,2018-03-08,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6415488967741935e-4,10.410484465338229
Abbott et al. 2021,BS.32,2018-03-09,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.642181470967742e-4,10.40287728806736
Abbott et al. 2021,BS.32,2018-03-10,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.64281404516129e-4,10.395270110796492
Abbott et al. 2021,BS.32,2018-03-11,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.643446619354839e-4,10.387662933525625
Abbott et al. 2021,BS.32,2018-03-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6440791935483875e-4,10.380055756254757
Abbott et al. 2021,BS.32,2018-03-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.644711767741936e-4,10.372448578983889
Abbott et al. 2021,BS.32,2018-03-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6453443419354843e-4,10.364841401713022
Abbott et al. 2021,BS.32,2018-03-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6459769161290327e-4,10.357234224442154
Abbott et al. 2021,BS.32,2018-03-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.646609490322581e-4,10.349627047171285
Abbott et al. 2021,BS.32,2018-03-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6472420645161294e-4,10.342019869900419
Abbott et al. 2021,BS.32,2018-03-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.647874638709678e-4,10.33441269262955
Abbott et al. 2021,BS.32,2018-03-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.648507212903226e-4,10.326805515358682
Abbott et al. 2021,BS.32,2018-03-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6491397870967745e-4,10.319198338087816
Abbott et al. 2021,BS.32,2018-03-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.649772361290323e-4,10.311591160816947
Abbott et al. 2021,BS.32,2018-03-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.650404935483871e-4,10.303983983546079
Abbott et al. 2021,BS.32,2018-03-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6510375096774196e-4,10.296376806275212
Abbott et al. 2021,BS.32,2018-03-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.651670083870968e-4,10.288769629004344
Abbott et al. 2021,BS.32,2018-03-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6523026580645164e-4,10.281162451733476
Abbott et al. 2021,BS.32,2018-03-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6529352322580647e-4,10.273555274462609
Abbott et al. 2021,BS.32,2018-03-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.653567806451613e-4,10.26594809719174
Abbott et al. 2021,BS.32,2018-03-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6542003806451615e-4,10.258340919920872
Abbott et al. 2021,BS.32,2018-03-29,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.65483295483871e-4,10.250733742650006
Abbott et al. 2021,BS.32,2018-03-30,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.655465529032258e-4,10.243126565379137
Abbott et al. 2021,BS.32,2018-03-31,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6560981032258066e-4,10.235519388108269
Abbott et al. 2021,BS.32,2018-04-01,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.656730677419355e-4,10.227912210837403
Abbott et al. 2021,BS.32,2018-04-02,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6573632516129033e-4,10.220305033566534
Abbott et al. 2021,BS.32,2018-04-03,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6579958258064517e-4,10.212697856295666
Abbott et al. 2021,BS.32,2018-04-04,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6586284e-4,10.2050906790248
Abbott et al. 2021,BS.32,2018-04-05,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6592609741935484e-4,10.197483501753931
Abbott et al. 2021,BS.32,2018-04-06,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.659893548387097e-4,10.189876324483063
Abbott et al. 2021,BS.32,2018-04-07,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.660526122580645e-4,10.182269147212196
Abbott et al. 2021,BS.32,2018-04-08,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6611586967741935e-4,10.174661969941328
Abbott et al. 2021,BS.32,2018-04-09,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.661791270967742e-4,10.16705479267046
Abbott et al. 2021,BS.32,2018-04-10,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6624238451612903e-4,10.159447615399593
Abbott et al. 2021,BS.32,2018-04-11,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6630564193548387e-4,10.151840438128724
Abbott et al. 2021,BS.32,2018-04-12,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.663688993548387e-4,10.144233260857856
Abbott et al. 2021,BS.32,2018-04-13,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6643215677419354e-4,10.13662608358699
Abbott et al. 2021,BS.32,2018-04-14,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.664954141935484e-4,10.129018906316121
Abbott et al. 2021,BS.32,2018-04-15,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.665586716129032e-4,10.121411729045255
Abbott et al. 2021,BS.32,2018-04-16,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.666219290322581e-4,10.113804551774386
Abbott et al. 2021,BS.32,2018-04-17,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6668518645161294e-4,10.106197374503518
Abbott et al. 2021,BS.32,2018-04-18,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.667484438709678e-4,10.09859019723265
Abbott et al. 2021,BS.32,2018-04-19,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.668117012903226e-4,10.090983019961783
Abbott et al. 2021,BS.32,2018-04-20,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6687495870967745e-4,10.083375842690915
Abbott et al. 2021,BS.32,2018-04-21,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.669382161290323e-4,10.075768665420046
Abbott et al. 2021,BS.32,2018-04-22,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.670014735483871e-4,10.06816148814918
Abbott et al. 2021,BS.32,2018-04-23,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6706473096774196e-4,10.060554310878311
Abbott et al. 2021,BS.32,2018-04-24,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.671279883870968e-4,10.052947133607445
Abbott et al. 2021,BS.32,2018-04-25,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6719124580645164e-4,10.045339956336576
Abbott et al. 2021,BS.32,2018-04-26,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.672545032258065e-4,10.037732779065708
Abbott et al. 2021,BS.32,2018-04-27,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.673177606451613e-4,10.030125601794841
Abbott et al. 2021,BS.32,2018-04-28,69.36919,-151.006,8.064001422,Site_9,Dwc,Burn,10,-9999,-9999,3.6738101806451615e-4,10.022518424523973
