"Study_ID","Pair_JSC","Koppen","Treatment","Time_Since_Fire","Time_Since_Fire_JSC","DOC_mg_C_L","STDEV_DOC","STER_DOC","TN_mg_N_per_L","STDEV_TN","STER_TN","TDN_mg_N_per_L","STDEV_TDN","STER_TDN","NO3_mg_per_L_as_Nitrate","STDEV_NO3","STER_NO3","NH4_mg_per_L_as_NH4","STER_NH4","TSF"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.06774193548,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.01580645161,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",3.8,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02709677419,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.1016129032,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.1716129032,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.7,NA,NA,NA,NA,NA,NA,NA,NA,0.1422580645,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.44,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.48,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",2.65,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","4 years","3-5 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",1.611,NA,NA,NA,NA,NA,NA,NA,NA,0.08129032258,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.153,NA,NA,NA,NA,NA,NA,NA,NA,0.1580645161,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",4.34,NA,NA,NA,NA,NA,NA,NA,NA,0.2483870968,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",5.49,NA,NA,NA,NA,NA,NA,NA,NA,0.3387096774,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",5.26,NA,NA,NA,NA,NA,NA,NA,NA,0.2483870968,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",4.127,NA,NA,NA,NA,NA,NA,NA,NA,0.2077419355,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.624,NA,NA,NA,NA,NA,NA,NA,NA,0.02709677419,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.585,NA,NA,NA,NA,NA,NA,NA,NA,0.009032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",3.53,NA,NA,NA,NA,NA,NA,NA,NA,0.1196774194,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",3.81,NA,NA,NA,NA,NA,NA,NA,NA,0.1874193548,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",3.94,NA,NA,NA,NA,NA,NA,NA,NA,0.1874193548,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.59,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.03880266075,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.28,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.35,NA,NA,NA,NA,NA,NA,NA,NA,0.01580645161,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.37,NA,NA,NA,NA,NA,NA,NA,NA,0.01129032258,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.26,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 3","Cfb","Burn","5 years","3-5 years",2.05,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,NA,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.07903225806,NA,NA,NA,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.09709677419,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.06774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.05419354839,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.07903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.0564516129,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.03612903226,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.08806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.05870967742,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.9,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3,NA,NA,NA,NA,NA,NA,NA,NA,0.03387096774,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.04967741935,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3,NA,NA,NA,NA,NA,NA,NA,NA,0.02709677419,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.04290322581,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.8,NA,NA,NA,NA,NA,NA,NA,NA,0.04290322581,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.9,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.03612903226,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.03612903226,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",5.2,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.6,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",4.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",3.4,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.01580645161,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.29,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Control","Cfb","Unburn","1 year","1-3 years",1.19,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0388026607538803,NA,"0-1 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.08,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.22,NA,NA,NA,NA,NA,NA,NA,NA,0.05419354839,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.02,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.64,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.53,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.04,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.72,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.52,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.38,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.42,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.42,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.38,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.39,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.47,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.06984478936,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.47,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.75,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.19,NA,NA,NA,NA,NA,NA,NA,NA,0.06774193548,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.33,NA,NA,NA,NA,NA,NA,NA,NA,0.0564516129,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.05,NA,NA,NA,NA,NA,NA,NA,NA,0.03612903226,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",6.69,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.4,NA,NA,NA,NA,NA,NA,NA,NA,0.08129032258,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.72,NA,NA,NA,NA,NA,NA,NA,NA,0.09709677419,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",7.07,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",6.59,NA,NA,NA,NA,NA,NA,NA,NA,0.07903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",5.28,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.76,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",2.77,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",3.26,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.91,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0465631929,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.03880266075,NA,"2-3 years"
"11","Control","Cfb","Unburn","2 years","1-3 years",1.28,NA,NA,NA,NA,NA,NA,NA,NA,0.01950967742,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",0.93,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",0.98,NA,NA,NA,NA,NA,NA,NA,NA,0.08806451613,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.03838709677,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",2.97,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",5.81,NA,NA,NA,NA,NA,NA,NA,NA,0.1467741935,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",5.35,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",7.97,NA,NA,NA,NA,NA,NA,NA,NA,0.09032258065,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",6.66,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",4.15,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",3.39,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",2.69,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",2.01,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.66,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.59,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.63,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.66,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",3.64,NA,NA,NA,NA,NA,NA,NA,NA,0.1919354839,NA,NA,0.02328159645,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",1.72,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",2.7,NA,NA,NA,NA,NA,NA,NA,NA,0.1038709677,NA,NA,0.03880266075,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",3.41,NA,NA,NA,NA,NA,NA,NA,NA,0.1196774194,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",5.71,NA,NA,NA,NA,NA,NA,NA,NA,0.04967741935,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Control","Cfb","Unburn","3 years","1-3 years",2.85,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0232815964523282,NA,"2-3 years"
