solute,Study_ID,Comparison_ID,Sampling_Date,concentration_Burn,concentration_Unburn,concentration_ratio,Area_watershed_km_Burn,Area_watershed_km_Unburn,watershed_area_ratio
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-10-27,0.108387097,0.016935484,6.399999964571428,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-10-28,0.105903226,0.017951613,5.899371048161521,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-10-29,0.103419355,0.018967742,5.4523809423388405,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-10-30,0.100935484,0.019983871,5.050847455930835,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-10-31,0.098451613,0.02099999999999999,4.688172047619049,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-01,0.095967742,0.022016129,4.358974368291538,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-02,0.093483871,0.023032258,4.058823542181578,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-03,0.091,0.024048387,3.7840375739129612,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-04,0.088516129,0.025064516,3.531531548424873,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-05,0.086032258,0.026080645,3.2987013166277137,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-06,0.083548387,0.027096774,3.0833333517857144,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-07,0.084959677325,0.027096774,3.135416685580357,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-08,0.08637096765,0.027096774,3.1875000193750003,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-09,0.087782257975,0.027096774,3.239583353169643,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-10,0.08919354830000001,0.027096774,3.291666686964286,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-11,0.090604838625,0.027096774,3.343750020758929,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-12,0.09201612895,0.027096774,3.3958333545535715,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-13,0.093427419275,0.027096774,3.4479166883482146,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-14,0.0948387096,0.027096774,3.5000000221428573,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-15,0.096249999925,0.027096774,3.5520833559375,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-16,0.09766129025,0.027096774,3.604166689732143,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-17,0.099072580575,0.027096774,3.656250023526786,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-18,0.1004838709,0.027096774,3.7083333573214285,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-19,0.101895161225,0.027096774,3.7604166911160717,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-20,0.10330645155,0.027096774,3.8125000249107144,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-21,0.104717741875,0.027096774,3.8645833587053575,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-22,0.1061290322,0.027096774,3.9166666925,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-23,0.107540322525,0.027096774,3.968750026294643,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-24,0.10895161285,0.027096774,4.020833360089286,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-25,0.110362903175,0.027096774,4.072916693883928,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-26,0.1117741935,0.027096774,4.125000027678571,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-27,0.11318548382500002,0.027096774,4.177083361473215,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-28,0.11459677415,0.027096774,4.229166695267857,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-29,0.116008064475,0.027096774,4.2812500290625,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-11-30,0.1174193548,0.027096774,4.333333362857143,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-01,0.118830645125,0.027096774,4.385416696651785,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-02,0.12024193545,0.027096774,4.4375000304464285,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-03,0.121653225775,0.027096774,4.489583364241072,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-04,0.1230645161,0.027096774,4.541666698035714,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-05,0.124475806425,0.027096774,4.593750031830357,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-06,0.12588709675,0.027096774,4.645833365625,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-07,0.12729838707500002,0.027096774,4.697916699419643,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-08,0.1287096774,0.027096774,4.7500000332142855,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-09,0.130120967725,0.027096774,4.802083367008929,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-10,0.13153225805000002,0.027096774,4.854166700803572,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-11,0.132943548375,0.027096774,4.906250034598214,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-12,0.1343548387,0.027096774,4.958333368392857,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-13,0.13576612902500002,0.027096774,5.0104167021875,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-14,0.13717741935,0.027096774,5.062500035982143,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-15,0.138588709675,0.027096774,5.114583369776786,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2013-12-16,0.14,0.027096774,5.166666703571429,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-12,0.1549032257,0.0388387099,3.988372067425443,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-13,0.1562580644,0.0392903228,3.9770114690938607,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-14,0.1576129031,0.0397419357,3.965909066175657,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-15,0.1589677418,0.0401935486,3.955056155454759,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-16,0.1603225805,0.0406451615,3.944444420524692,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-17,0.1616774192,0.0410967744,3.934065910535305,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-18,0.1630322579,0.0415483873,3.9239130203255805,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-19,0.1643870966,0.0420000002,3.913978471838198,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-20,0.1657419353,0.0424516131,3.904255296720397,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-21,0.167096774,0.042903226,3.8947368200237436,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-22,0.1598709676,0.0401935486,3.977528065287572,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-23,0.1526451612,0.0374838712,4.072289128984095,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-24,0.1454193548,0.0347741938,4.181818150446956,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-25,0.1381935484,0.0320645164,4.309859118910648,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-26,0.130967742,0.029354839,4.461538419611158,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-27,0.1237419356,0.0266451616,4.644067746993886,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-28,0.1165161292,0.0239354842,4.867924468392413,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-29,0.1092903228,0.02122580679999999,5.148936096035702,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-04-30,0.1020645164,0.01851612939999999,5.512195027109718,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-01,0.09483871,0.015806452,5.999999873469392,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-02,0.09761786630769231,0.02136476461538461,4.569105630932082,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-03,0.10039702261538462,0.02692307723076923,3.7290322259539175,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-04,0.10317617892307691,0.03248138984615384,3.176470570125377,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-05,0.10595533523076923,0.03803970246153846,2.785388117530613,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-06,0.10873449153846154,0.04359801507692307,2.494023898716801,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-07,0.11151364784615383,0.04915632769230769,2.2685512340175125,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-08,0.11429280415384616,0.0547146403076923,2.088888888076594,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-09,0.11707196046153846,0.06027295292307692,1.9423631128700634,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-10,0.11985111676923076,0.06583126553846153,1.82058047629676,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-11,0.12263027307692308,0.07138957815384615,1.7177615591543638,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-12,0.12540942938461538,0.07694789076923077,1.6297968421346642,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-13,0.12818858569230768,0.08250620338461538,1.5536842132310564,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-14,0.130967742,0.088064516,1.4871794900911055,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-15,0.1272043011111111,0.079032258,1.6095238112912214,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-16,0.12344086022222224,0.06999999999999999,1.7634408603174607,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-17,0.11967741933333333,0.060967742,1.9629629605330197,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-18,0.11591397844444444,0.051935484,2.2318840514597773,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-19,0.11215053755555555,0.04290322599999999,2.6140350740887315,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-20,0.10838709666666668,0.033870968,3.199999972444445,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-21,0.10462365577777775,0.02483871,4.212121151934934,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-22,0.10086021488888888,0.015806452,6.380952214253325,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-23,0.097096774,0.006774194,14.333332349206415,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-24,0.10048387083333334,0.00790322616666666,12.714285117784293,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-25,0.10387096766666666,0.00903225833333333,11.499999649404776,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-26,0.1072580645,0.0101612905,10.555555369664907,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-27,0.11064516133333334,0.01129032266666666,9.799999929142864,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-28,0.11403225816666668,0.01241935483333333,9.181818194018106,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-29,0.117419355,0.013548387,8.666666740476192,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-30,0.1386451614,0.01306451607142857,10.612345734199057,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-05-31,0.12818858607692307,0.01258064514285714,10.189349164633592,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-01,0.12315136515384616,0.01209677421428571,10.180512835265645,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-02,0.11811414423076924,0.01161290328571428,10.170940145180444,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-03,0.11307692330769233,0.01112903235714285,10.160535047336541,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-04,0.10803970238461538,0.01064516142857142,10.149184031595686,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-05,0.10300248146153848,0.0101612905,10.136751966843038,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-06,0.09796526053846157,0.00967741957142857,10.123076695743599,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-07,0.09292803961538462,0.00919354864285714,10.10796192257974,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-08,0.08789081869230769,0.00870967771428571,10.091167730368278,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-09,0.08285359776923076,0.00822580678571428,10.072397751078011,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-10,0.07781637684615385,0.00774193585714285,10.051281524679522,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-11,0.07277915592307693,0.00725806492857142,10.027349801815813,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-12,0.067741935,0.006774194,9.999999261904811,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-13,0.062379031875,0.006774194,9.20833266289687,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-14,0.05701612875,0.006774194,8.416666063888929,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-15,0.051653225625,0.006774194,7.624999464880988,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-16,0.0462903225,0.006774194,6.8333328658730474,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-17,0.040927419375,0.006774194,6.041666266865106,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-18,0.03556451625,0.006774194,5.249999667857165,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-19,0.030201613125,0.006774194,4.458333068849224,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-20,0.02483871,0.006774194,3.666666469841283,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-21,0.02414392092307692,0.00851116669230769,2.8367345859760875,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-22,0.02344913184615384,0.01024813938461538,2.2881355303730486,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-23,0.02275434276923077,0.01198511207692307,1.8985506871515614,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-24,0.02205955369230769,0.01372208476923076,1.6075949145695532,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-25,0.02136476461538461,0.01545905746153846,1.3820224595541688,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-26,0.02066997553846154,0.01719603015384615,1.2020201961461663,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-27,0.01997518646153846,0.01893300284615384,1.0550458701059318,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-28,0.01928039738461538,0.02066997553846154,0.9327731108698938,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-29,0.0185856083076923,0.02240694823076923,0.8294573681466597,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-06-30,0.01789081923076923,0.02414392092307692,0.7410071996081243,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-01,0.01719603015384615,0.02588089361538461,0.6644295366843191,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-02,0.01650124107692307,0.02761786630769231,0.5974842840167937,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-03,0.015806452,0.029354839,0.5384615463229078,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-04,0.01563275469230769,0.02831265538461538,0.5521472458144023,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-05,0.01545905738461538,0.02727047176923077,0.5668789860121822,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-06,0.01528536007692307,0.02622828815384615,0.5827814605079975,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-07,0.01511166276923076,0.02518610453846154,0.6000000018325119,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-08,0.01493796546153846,0.02414392092307692,0.61870503590246,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-09,0.01476426815384615,0.0231017373076923,0.6390977421827932,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-10,0.01459057084615384,0.02205955369230769,0.6614173183042079,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-11,0.01441687353846153,0.02101737007692307,0.6859504060544265,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-12,0.01424317623076923,0.01997518646153846,0.7130434681145019,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-13,0.01406947892307692,0.01893300284615384,0.7431192525244392,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-14,0.01389578161538461,0.01789081923076923,0.7766990117191604,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-15,0.0137220843076923,0.01684863561538461,0.8144329678043821,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-16,0.013548387,0.015806452,0.8571428300291553,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-17,0.01302729523076923,0.015806452,0.8241758005382378,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-18,0.01250620346153846,0.015806452,0.7912087710473206,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-19,0.01198511169230769,0.015806452,0.7582417415564031,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-20,0.01146401992307692,0.015806452,0.7252747120654857,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-21,0.01094292815384615,0.015806452,0.6923076825745683,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-22,0.01042183638461538,0.015806452,0.659340653083651,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-23,0.00990074461538461,0.015806452,0.6263736235927336,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-24,0.00937965284615384,0.015806452,0.5934065941018162,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-25,0.00885856107692307,0.015806452,0.5604395646108988,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-26,0.0083374693076923,0.015806452,0.5274725351199815,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-27,0.00781637753846153,0.015806452,0.49450550562906403,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-28,0.00729528576923076,0.015806452,0.4615384761381467,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-29,0.006774194,0.015806452,0.4285714466472299,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-30,0.08806451600000001,0.214516129,0.41052631524970323,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-07-31,0.142258065,0.038387097,3.70588234374691,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-01,0.13512733494736842,0.037436333,3.6095237999771084,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-02,0.12799660489473683,0.036485569,3.5081433126268857,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-03,0.12086587484210526,0.035534805,3.401337782551649,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-04,0.11373514478947368,0.034584041,3.28865978355374,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-05,0.1066044147368421,0.033633277,3.1696112970746824,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-06,0.09947368468421051,0.032682513,3.0436363533064457,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-07,0.09234295463157896,0.031731749,2.910112349356443,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-08,0.08521222457894737,0.030780985,2.7683397584238243,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-09,0.0780814945263158,0.029830221,2.617529871009531,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-10,0.07095076447368422,0.028879457,2.4567901146369966,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-11,0.06382003442105263,0.02792869299999999,2.2851063750477927,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-12,0.05668930436842107,0.026977929,2.101321579147942,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-13,0.04955857431578947,0.02602716499999999,1.9041095838055928,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-14,0.0424278442631579,0.02507640099999999,1.6919431246596317,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-15,0.03529711421052632,0.024125637,1.463054186321643,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-16,0.02816638415789475,0.023174873,1.21538461755086,63.1,25.9,2.4362934362934365
NO3,Murphy et al. 2018,Murphy_et_al_2018_C3,2014-08-17,0.02103565410526316,0.022224109,0.9465240701106695,63.1,25.9,2.4362934362934365
